,index,Path,blood,cancer,normal tissue,stroma
1887,3254,tissue_classification/cancer/FIMM6_14_ML1412133.mrxs_TumorTile 96.png,0,1,0,0
1888,12376,tissue_classification/stroma/TCGA-A3-A8OW_26732_26704_stroma_481.png,0,0,0,1
1889,9342,tissue_classification/normal/TCGA-CZ-5470_28232_52051_normal_134.png,0,0,1,0
1890,9585,tissue_classification/normal/TCGA-CZ-5470_31832_57151_normal_379.png,0,0,1,0
1891,2340,tissue_classification/cancer/TCGA-BP-4775_71833_69433_cancer_883.png,0,1,0,0
1892,218,tissue_classification/blood/TCGA-B2-5633_26300_9587_blood_243.png,1,0,0,0
1893,9636,tissue_classification/normal/TCGA-EU-5907_6255_56097_normal_1609.png,0,0,1,0
1894,4715,tissue_classification/cancer/TCGA-A3-A8OW_24032_25204_cancer_1186.png,0,1,0,0
1895,11055,tissue_classification/normal/TCGA-B0-5083_30100_27182_normal_4290.png,0,0,1,0
1896,729,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 232.png,0,1,0,0
1897,4618,tissue_classification/cancer/TCGA-A3-A6NL_37156_17425_cancer_6878.png,0,1,0,0
1898,7885,tissue_classification/normal/FIMM6_2_ML1412121.mrxs_ImageTile 7.png,0,0,1,0
1899,9074,tissue_classification/normal/TCGA-CJ-4634_35410_28417_normal_564.png,0,0,1,0
1900,10669,tissue_classification/normal/TCGA-B0-5083_10117_36533_normal_4722.png,0,0,1,0
1901,13931,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 488.png,0,0,0,1
1902,3584,tissue_classification/cancer/FIMM6_62_ML1412181.mrxs_TumorTile 83.png,0,1,0,0
1903,10823,tissue_classification/normal/TCGA-B0-5083_12517_38333_normal_4880.png,0,0,1,0
1904,8337,tissue_classification/normal/TCGA-B0-5084_39857_9226_normal_1881.png,0,0,1,0
1905,2776,tissue_classification/cancer/TCGA-CJ-4884_30962_32830_cancer_497.png,0,1,0,0
1906,8444,tissue_classification/normal/TCGA-B0-5812_37054_47504_normal_964.png,0,0,1,0
1907,464,tissue_classification/blood/TCGA-BP-5201_22401_2189_other_5520.png,1,0,0,0
1908,5656,tissue_classification/cancer/TCGA-B0-4690_40482_54981_cancer_4507.png,0,1,0,0
1909,12352,tissue_classification/stroma/TCGA-A3-A8OW_23132_26704_stroma_457.png,0,0,0,1
1910,2057,tissue_classification/cancer/TCGA-B0-5711_24138_9427_cancer_3331.png,0,1,0,0
1911,3281,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 123.png,0,1,0,0
1912,6351,tissue_classification/cancer/TCGA-B0-4828_44437_38288_cancer_5906.png,0,1,0,0
1913,8149,tissue_classification/normal/TCGA-B0-5083_23573_7429_normal_4121.png,0,0,1,0
1914,2827,tissue_classification/cancer/TCGA-CJ-4884_32162_32530_cancer_548.png,0,1,0,0
1915,7207,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 244.png,0,0,1,0
1916,11128,tissue_classification/normal/TCGA-B0-5083_31000_32282_normal_4364.png,0,0,1,0
1917,5890,tissue_classification/cancer/TCGA-B0-4690_44082_56781_cancer_4741.png,0,1,0,0
1918,4406,tissue_classification/cancer/TCGA-A3-3359_18325_37438_cancer_9132.png,0,1,0,0
1919,4895,tissue_classification/cancer/TCGA-AK-3430_8824_40582_cancer_12127.png,0,1,0,0
1920,10252,tissue_classification/normal/TCGA-A3-A8OV_62584_14806_normal_5817.png,0,0,1,0
1921,4016,tissue_classification/cancer/TCGA-A3-3326_12581_33198_cancer_5497.png,0,1,0,0
1922,11634,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 66.png,0,0,0,1
1923,11580,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 12.png,0,0,0,1
1924,9025,tissue_classification/normal/TCGA-CJ-4634_34510_28117_normal_515.png,0,0,1,0
1925,5769,tissue_classification/cancer/TCGA-B0-4690_42282_54681_cancer_4620.png,0,1,0,0
1926,10371,tissue_classification/normal/TCGA-A3-A8OV_64684_10606_normal_5936.png,0,0,1,0
1927,9645,tissue_classification/normal/TCGA-EU-5907_6555_53397_normal_1618.png,0,0,1,0
1928,4149,tissue_classification/cancer/TCGA-A3-3326_14681_35298_cancer_5630.png,0,1,0,0
1929,1398,tissue_classification/cancer/TCGA-A3-3317_6513_8496_cancer_12267.png,0,1,0,0
1930,1115,tissue_classification/cancer/TCGA-B0-5096_32305_25908_cancer_72.png,0,1,0,0
1931,457,tissue_classification/blood/TCGA-BP-5190_72435_13900_other_863.png,1,0,0,0
1932,7270,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 307.png,0,0,1,0
1933,11416,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 126.png,0,0,0,1
1934,10933,tissue_classification/normal/TCGA-B0-5083_23573_12229_normal_4136.png,0,0,1,0
1935,2569,tissue_classification/cancer/TCGA-CJ-4871_31137_48493_cancer_392.png,0,1,0,0
1936,8976,tissue_classification/normal/TCGA-CJ-4634_33610_24817_normal_465.png,0,0,1,0
1937,11235,tissue_classification/normal/TCGA-B0-5083_32800_30182_normal_4471.png,0,0,1,0
1938,944,tissue_classification/cancer/FIMM_22243_C.mrxs_TumorTile 36.png,0,1,0,0
1939,2265,tissue_classification/cancer/TCGA-BP-4775_69133_68233_cancer_807.png,0,1,0,0
1940,1257,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 15.png,0,1,0,0
1941,11730,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 72.png,0,0,0,1
1942,10529,tissue_classification/normal/TCGA-B0-4699_24400_62375_normal_3443.png,0,0,1,0
1943,10066,tissue_classification/normal/TCGA-A3-A8OV_20908_44966_normal_5631.png,0,0,1,0
1944,7232,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 269.png,0,0,1,0
1945,10657,tissue_classification/normal/TCGA-B0-4699_27700_65675_normal_3573.png,0,0,1,0
1946,13746,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 204.png,0,0,0,1
1947,6029,tissue_classification/cancer/TCGA-B0-4701_17844_32650_cancer_6508.png,0,1,0,0
1948,1559,tissue_classification/cancer/TCGA-A3-A6NL_37236_7877_cancer_6628.png,0,1,0,0
1949,8855,tissue_classification/normal/TCGA-BP-4993_6213_13420_normal_6015.png,0,0,1,0
1950,8429,tissue_classification/normal/TCGA-B0-5812_36754_48704_normal_949.png,0,0,1,0
1951,8751,tissue_classification/normal/TCGA-BP-4170_16403_29993_normal_778.png,0,0,1,0
1952,11709,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 51.png,0,0,0,1
1953,2739,tissue_classification/cancer/TCGA-CJ-4881_89703_32308_cancer_756.png,0,1,0,0
1954,4264,tissue_classification/cancer/TCGA-A3-3326_16481_37398_cancer_5745.png,0,1,0,0
1955,9001,tissue_classification/normal/TCGA-CJ-4634_34210_24817_normal_491.png,0,0,1,0
1956,9707,tissue_classification/normal/TCGA-EU-5907_7455_56097_normal_1680.png,0,0,1,0
1957,3788,tissue_classification/cancer/TCGA-A3-3324_11410_23525_cancer_9739.png,0,1,0,0
1958,1862,tissue_classification/cancer/TCGA-AK-3458_50477_4119_cancer_5030.png,0,1,0,0
1959,10392,tissue_classification/normal/TCGA-A3-A8OV_64984_11206_normal_5957.png,0,0,1,0
1960,11682,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 24.png,0,0,0,1
1961,4718,tissue_classification/cancer/TCGA-A3-A8OW_24032_26104_cancer_1189.png,0,1,0,0
1962,7733,tissue_classification/normal/FIMM_14219_C.mrxs_NormalTile 131.png,0,0,1,0
1963,5065,tissue_classification/cancer/TCGA-AK-3458_39807_15520_cancer_5111.png,0,1,0,0
1964,13277,tissue_classification/stroma/TCGA-BP-4790_88834_42253_other_3707.png,0,0,0,1
1965,1416,tissue_classification/cancer/TCGA-A3-3317_7113_8196_cancer_12285.png,0,1,0,0
1966,8533,tissue_classification/normal/TCGA-B4-5378_47992_7943_normal_2325.png,0,0,1,0
1967,11021,tissue_classification/normal/TCGA-B0-5083_29500_27782_normal_4254.png,0,0,1,0
1968,693,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 196.png,0,1,0,0
1969,12217,tissue_classification/stroma/TCGA-DV-A4W0_53790_18897_blood_351.png,0,0,0,1
1970,13541,tissue_classification/stroma/TCGA-CZ-5464_80930_12975_other_1915.png,0,0,0,1
1971,6870,tissue_classification/cancer/TCGA-B0-4847_71520_55979_cancer_3620.png,0,1,0,0
1972,5135,tissue_classification/cancer/TCGA-AK-3458_41007_16120_cancer_5181.png,0,1,0,0
1973,10416,tissue_classification/normal/TCGA-A3-A8OV_65284_12706_normal_5981.png,0,0,1,0
1974,11926,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 157.png,0,0,0,1
1975,5677,tissue_classification/cancer/TCGA-B0-4690_40782_55581_cancer_4528.png,0,1,0,0
1976,7285,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 322.png,0,0,1,0
1977,11152,tissue_classification/normal/TCGA-B0-5083_31600_28082_normal_4388.png,0,0,1,0
1978,8141,tissue_classification/normal/TCGA-B0-5083_23273_8029_normal_4104.png,0,0,1,0
1979,13182,tissue_classification/stroma/TCGA-BP-4781_28119_42211_stroma_832.png,0,0,0,1
1980,6993,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 30.png,0,0,1,0
1981,5966,tissue_classification/cancer/TCGA-B0-4701_16044_32350_cancer_6441.png,0,1,0,0
1982,9863,tissue_classification/normal/TCGA-G6-A8L8_94102_8402_normal_4956.png,0,0,1,0
1983,10947,tissue_classification/normal/TCGA-B0-5083_24173_11029_normal_4170.png,0,0,1,0
1984,6837,tissue_classification/cancer/TCGA-B0-4847_39658_41157_cancer_3566.png,0,1,0,0
1985,12505,tissue_classification/stroma/TCGA-A3-A8OW_39810_11443_stroma_409.png,0,0,0,1
1986,13154,tissue_classification/stroma/TCGA-BP-4775_73633_69733_stroma_229.png,0,0,0,1
1987,846,tissue_classification/cancer/FIMM_14219_C.mrxs_TumorTile 19.png,0,1,0,0
1988,585,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 88.png,0,1,0,0
1989,10382,tissue_classification/normal/TCGA-A3-A8OV_64684_13906_normal_5947.png,0,0,1,0
1990,10191,tissue_classification/normal/TCGA-A3-A8OV_61684_13606_normal_5756.png,0,0,1,0
1991,6792,tissue_classification/cancer/TCGA-B0-4847_38158_41157_cancer_3521.png,0,1,0,0
1992,7124,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 161.png,0,0,1,0
1993,10910,tissue_classification/normal/TCGA-B0-5083_22973_10429_normal_4093.png,0,0,1,0
1994,2464,tissue_classification/cancer/TCGA-CJ-4871_28137_47893_cancer_286.png,0,1,0,0
1995,1474,tissue_classification/cancer/TCGA-A3-3378_5427_36254_cancer_6941.png,0,1,0,0
1996,10743,tissue_classification/normal/TCGA-B0-5083_11317_36533_normal_4798.png,0,0,1,0
1997,6648,tissue_classification/cancer/TCGA-B0-4828_49237_36188_cancer_6203.png,0,1,0,0
1998,9014,tissue_classification/normal/TCGA-CJ-4634_34210_29017_normal_504.png,0,0,1,0
1999,9121,tissue_classification/normal/TCGA-CJ-4634_36610_24517_normal_614.png,0,0,1,0
2000,6562,tissue_classification/cancer/TCGA-B0-4828_47737_38888_cancer_6117.png,0,1,0,0
2001,6228,tissue_classification/cancer/TCGA-B0-4718_43260_64961_cancer_2415.png,0,1,0,0
2002,3440,tissue_classification/cancer/FIMM6_41_ML1412160.mrxs_TumorTile 38.png,0,1,0,0
2003,9839,tissue_classification/normal/TCGA-EU-5907_9855_53097_normal_1813.png,0,0,1,0
2004,4907,tissue_classification/cancer/TCGA-AK-3430_9124_40582_cancer_12139.png,0,1,0,0
2005,12396,tissue_classification/stroma/TCGA-A3-A8OW_37710_12343_stroma_294.png,0,0,0,1
2006,260,tissue_classification/blood/TCGA-BP-4982_44894_49497_blood_69.png,1,0,0,0
2007,700,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 203.png,0,1,0,0
2008,3125,tissue_classification/cancer/TCGA-CZ-5470_57963_26870_cancer_163.png,0,1,0,0
2009,1546,tissue_classification/cancer/TCGA-A3-A6NL_36936_7577_cancer_6615.png,0,1,0,0
2010,6042,tissue_classification/cancer/TCGA-B0-4701_18444_30850_cancer_6524.png,0,1,0,0
2011,612,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 115.png,0,1,0,0
2012,71,tissue_classification/blood/FIMM_2973.mrxs_BloodTile 72.png,1,0,0,0
2013,12364,tissue_classification/stroma/TCGA-A3-A8OW_24632_27004_stroma_469.png,0,0,0,1
2014,6955,tissue_classification/cancer/TCGA-B0-4847_74820_56579_cancer_3772.png,0,1,0,0
2015,13269,tissue_classification/stroma/TCGA-BP-4790_86434_42853_other_3613.png,0,0,0,1
2016,8276,tissue_classification/normal/TCGA-B0-5083_8917_39233_normal_4655.png,0,0,1,0
2017,2179,tissue_classification/cancer/TCGA-BP-4344_36161_51016_other_4908.png,0,1,0,0
2018,11284,tissue_classification/normal/TCGA-B0-5083_33700_28082_normal_4521.png,0,0,1,0
2019,1373,tissue_classification/cancer/FIMM6_94_ML1412213.mrxs_TumorTile 5.png,0,1,0,0
2020,4123,tissue_classification/cancer/TCGA-A3-3326_14381_32898_cancer_5604.png,0,1,0,0
2021,314,tissue_classification/blood/TCGA-B0-4718_42660_65261_blood_152.png,1,0,0,0
2022,5324,tissue_classification/cancer/TCGA-AK-3458_44307_16420_cancer_5369.png,0,1,0,0
2023,12305,tissue_classification/stroma/TCGA-A3-3346_11896_8615_cancer_2604.png,0,0,0,1
2024,12589,tissue_classification/stroma/TCGA-B0-4696_65990_6741_stroma_1248.png,0,0,0,1
2025,7361,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 398.png,0,0,1,0
2026,7871,tissue_classification/normal/TCGA-BP-4807_16997_36855_normal_2.png,0,0,1,0
2027,10378,tissue_classification/normal/TCGA-A3-A8OV_64684_12706_normal_5943.png,0,0,1,0
2028,1473,tissue_classification/cancer/TCGA-A3-3378_5427_35654_cancer_6940.png,0,1,0,0
2029,11324,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 34.png,0,0,0,1
2030,13824,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 328.png,0,0,0,1
2031,9092,tissue_classification/normal/TCGA-CJ-4634_36010_25117_normal_584.png,0,0,1,0
2032,7075,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 112.png,0,0,1,0
2033,13438,tissue_classification/stroma/TCGA-CJ-4907_84164_40747_stroma_257.png,0,0,0,1
2034,8194,tissue_classification/normal/TCGA-B0-5083_7717_36533_normal_4571.png,0,0,1,0
2035,6147,tissue_classification/cancer/TCGA-B0-4718_40560_65861_cancer_2333.png,0,1,0,0
2036,1608,tissue_classification/cancer/TCGA-A3-A6NL_38436_6377_cancer_6678.png,0,1,0,0
2037,2829,tissue_classification/cancer/TCGA-CJ-4884_32162_33130_cancer_550.png,0,1,0,0
2038,4916,tissue_classification/cancer/TCGA-AK-3430_9424_39982_cancer_12149.png,0,1,0,0
2039,5757,tissue_classification/cancer/TCGA-B0-4690_41982_56781_cancer_4608.png,0,1,0,0
2040,3335,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 177.png,0,1,0,0
2041,10239,tissue_classification/normal/TCGA-A3-A8OV_62584_10906_normal_5804.png,0,0,1,0
2042,6614,tissue_classification/cancer/TCGA-B0-4828_48637_37388_cancer_6169.png,0,1,0,0
2043,5555,tissue_classification/cancer/TCGA-B0-4690_38682_58881_cancer_4406.png,0,1,0,0
2044,11809,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 152.png,0,0,0,1
2045,13916,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 472.png,0,0,0,1
2046,6333,tissue_classification/cancer/TCGA-B0-4814_15267_36402_cancer_8360.png,0,1,0,0
2047,13190,tissue_classification/stroma/TCGA-BP-4781_28419_42811_stroma_841.png,0,0,0,1
2048,3545,tissue_classification/cancer/FIMM6_62_ML1412181.mrxs_TumorTile 43.png,0,1,0,0
2049,5830,tissue_classification/cancer/TCGA-B0-4690_43182_55881_cancer_4681.png,0,1,0,0
2050,13900,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 451.png,0,0,0,1
2051,7464,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 501.png,0,0,1,0
2052,6072,tissue_classification/cancer/TCGA-B0-4701_19644_30250_cancer_6563.png,0,1,0,0
2053,13229,tissue_classification/stroma/TCGA-BP-4781_29919_42511_stroma_880.png,0,0,0,1
2054,4083,tissue_classification/cancer/TCGA-A3-3326_13481_37098_cancer_5564.png,0,1,0,0
2055,3116,tissue_classification/cancer/TCGA-CZ-5467_44941_31211_cancer_151.png,0,1,0,0
2056,4231,tissue_classification/cancer/TCGA-A3-3326_16181_32898_cancer_5712.png,0,1,0,0
2057,9569,tissue_classification/normal/TCGA-CZ-5470_31832_52351_normal_363.png,0,0,1,0
2058,3325,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 167.png,0,1,0,0
2059,8725,tissue_classification/normal/TCGA-BP-4170_16103_27893_normal_752.png,0,0,1,0
2060,10975,tissue_classification/normal/TCGA-B0-5083_28600_31082_normal_4208.png,0,0,1,0
2061,3218,tissue_classification/cancer/FIMM6_14_ML1412133.mrxs_TumorTile 60.png,0,1,0,0
2062,1603,tissue_classification/cancer/TCGA-A3-A6NL_38436_4877_cancer_6673.png,0,1,0,0
2063,11766,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 109.png,0,0,0,1
2064,1841,tissue_classification/cancer/TCGA-AK-3447_18170_3560_cancer_2668.png,0,1,0,0
2065,3486,tissue_classification/cancer/FIMM6_41_ML1412160.mrxs_TumorTile 85.png,0,1,0,0
2066,771,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 274.png,0,1,0,0
2067,11381,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 91.png,0,0,0,1
2068,10079,tissue_classification/normal/TCGA-A3-A8OV_59884_13906_normal_5644.png,0,0,1,0
2069,6306,tissue_classification/cancer/TCGA-B0-4814_14367_34902_cancer_8332.png,0,1,0,0
2070,9830,tissue_classification/normal/TCGA-EU-5907_9555_55797_normal_1804.png,0,0,1,0
2071,11862,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 212.png,0,0,0,1
2072,9682,tissue_classification/normal/TCGA-EU-5907_7155_53997_normal_1655.png,0,0,1,0
2073,12611,tissue_classification/stroma/TCGA-B0-4696_66890_7641_stroma_1270.png,0,0,0,1
2074,12649,tissue_classification/stroma/TCGA-B0-4696_68690_5541_stroma_1309.png,0,0,0,1
2075,2299,tissue_classification/cancer/TCGA-BP-4775_70333_68833_cancer_841.png,0,1,0,0
2076,4065,tissue_classification/cancer/TCGA-A3-3326_13181_37098_cancer_5546.png,0,1,0,0
2077,12780,tissue_classification/stroma/TCGA-B0-5092_10460_19067_other_1089.png,0,0,0,1
2078,4692,tissue_classification/cancer/TCGA-A3-A8OW_22832_25504_cancer_1162.png,0,1,0,0
2079,2026,tissue_classification/cancer/TCGA-B0-5711_23538_6727_cancer_3298.png,0,1,0,0
2080,5248,tissue_classification/cancer/TCGA-AK-3458_43107_14320_cancer_5294.png,0,1,0,0
2081,9671,tissue_classification/normal/TCGA-EU-5907_6855_55797_normal_1644.png,0,0,1,0
2082,10639,tissue_classification/normal/TCGA-B0-4699_27400_64175_normal_3555.png,0,0,1,0
2083,11650,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 82.png,0,0,0,1
2084,11502,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 215.png,0,0,0,1
2085,11003,tissue_classification/normal/TCGA-B0-5083_29200_28082_normal_4236.png,0,0,1,0
2086,4850,tissue_classification/cancer/TCGA-AK-3430_7924_37882_cancer_12082.png,0,1,0,0
2087,13771,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 241.png,0,0,0,1
2088,1871,tissue_classification/cancer/TCGA-AK-3458_50477_6819_cancer_5039.png,0,1,0,0
2089,7145,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 182.png,0,0,1,0
2090,1370,tissue_classification/cancer/FIMM6_94_ML1412213.mrxs_TumorTile 2.png,0,1,0,0
2091,737,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 240.png,0,1,0,0
2092,730,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 233.png,0,1,0,0
2093,8682,tissue_classification/normal/TCGA-BP-4170_15503_25793_normal_708.png,0,0,1,0
2094,9813,tissue_classification/normal/TCGA-EU-5907_9255_56097_normal_1787.png,0,0,1,0
2095,1571,tissue_classification/cancer/TCGA-A3-A6NL_37536_7577_cancer_6640.png,0,1,0,0
2096,4127,tissue_classification/cancer/TCGA-A3-3326_14381_34098_cancer_5608.png,0,1,0,0
2097,4662,tissue_classification/cancer/TCGA-A3-A8CQ_18055_11555_cancer_8258.png,0,1,0,0
2098,7663,tissue_classification/normal/FIMM_22243_C.mrxs_NormalTile 61.png,0,0,1,0
2099,517,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 20.png,0,1,0,0
2100,12794,tissue_classification/stroma/TCGA-B0-5109_45986_33908_stroma_926.png,0,0,0,1
2101,10462,tissue_classification/normal/TCGA-B0-4699_22900_63575_normal_3372.png,0,0,1,0
2102,7502,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 539.png,0,0,1,0
2103,1152,tissue_classification/cancer/TCGA-BP-4981_66404_9705_other_3836.png,0,1,0,0
2104,65,tissue_classification/blood/FIMM_2973.mrxs_BloodTile 66.png,1,0,0,0
2105,5738,tissue_classification/cancer/TCGA-B0-4690_41682_56781_cancer_4589.png,0,1,0,0
2106,4144,tissue_classification/cancer/TCGA-A3-3326_14681_33798_cancer_5625.png,0,1,0,0
2107,12696,tissue_classification/stroma/TCGA-B0-4703_66133_65888_stroma_624.png,0,0,0,1
2108,1786,tissue_classification/cancer/TCGA-AK-3425_22322_5145_cancer_1584.png,0,1,0,0
2109,971,tissue_classification/cancer/TCGA-B0-5096_30505_28008_cancer_8.png,0,1,0,0
2110,3328,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 170.png,0,1,0,0
2111,1964,tissue_classification/cancer/TCGA-B0-5711_21738_7327_cancer_3226.png,0,1,0,0
2112,4631,tissue_classification/cancer/TCGA-A3-A6NL_37756_17125_cancer_6891.png,0,1,0,0
2113,10072,tissue_classification/normal/TCGA-A3-A8OV_59884_11806_normal_5637.png,0,0,1,0
2114,5627,tissue_classification/cancer/TCGA-B0-4690_39882_57681_cancer_4478.png,0,1,0,0
2115,6443,tissue_classification/cancer/TCGA-B0-4828_45937_37388_cancer_5998.png,0,1,0,0
2116,4439,tissue_classification/cancer/TCGA-A3-3359_18925_36538_cancer_9165.png,0,1,0,0
2117,7158,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 195.png,0,0,1,0
2118,11611,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 43.png,0,0,0,1
2119,1335,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 93.png,0,1,0,0
2120,6361,tissue_classification/cancer/TCGA-B0-4828_44737_35588_cancer_5916.png,0,1,0,0
2121,1541,tissue_classification/cancer/TCGA-A3-A6NL_36936_6077_cancer_6610.png,0,1,0,0
2122,13641,tissue_classification/stroma/TCGA-G6-A8L8_97702_8102_stroma_2168.png,0,0,0,1
